id,flag,title,content
02ec6fed202a4abfb54c59db1d0bfe0c,0,05年尊壳待从生,　　目录 　　第一批05年陆尊42万+公里，一直保养的挺好，但是再好的保养也慢抵42万公里的磨损，今天早上5点加完油出来刚从绕城转宁杭高速，发动机故障灯闪，动力变弱感觉大事不妙就近出口驶下高速，路边空地停下，尾气蓝白色烟在初晨的空气中显得是那么明显，伴随着浓浓的汽油味和发动机抖动意味着老伙计要抬发动机了！  　　平时出门都开GL8，高速，城市环线，国道和非高峰期的市区，所以平均速度会达到40   　　驾驶佛系，油箱95还是100升来着，综合一箱油能跑九百多左右，高速一千公里+没一点问题，最高历史记录是从南京到广州梅州一千二百公里   　　基本都是自己洗车   　　至今日此时，综合油耗表显8.5个油，这是最近5万公里的综合数据，上一次是9.6换电瓶断电后清零了，现在这个车基本是作为我出门、拖货用，市区行驶公里数每箱油不会超过5%   　　去年去苏州路上，发电机坏了，撑下高速但没撑到修车地点   　　每年自驾游都是陆尊，去过陕西，甘肃，新疆，山东，安徽，浙江，福建，广东，云南，四川……因为我是做社群团公司的，渠道供货就得全国跑，我不喜欢高铁飞机，每次出门都老伙计陪着我，到现在我才发现只有去年在安徽拍的一张照片。  　　长年某逊平台购买美孚机油，一万公里一保养，提速，油耗，噪音都是最佳的  　　这是从山东回来在我家附近有个天然自助免费洗车后停在楼下时拍的，媳妇一直劝我换个新款GL8，车太老了怕出门坏了麻烦。今天早上又被媳妇数落一通，可她不知道这台车对我意味着什么，我创业，恋爱，事业家庭双收获都是它帮助我，虽然我不是它的第一任车主，但是我会继续留着哪怕有一天不能再开上路了，我也要找个地方停着继续保留 
3feee1f674cc4a09972ba4cffae0a05f,1,07年陆尊lzc3.0！我也来求助了！求高人相助！,　　一个毛病是，80码加速的时候发动机抖动得厉害，放掉油门就不抖了。过了90码也不抖了。我估计是活塞磨损或是气门磨损了。不知道有没有遇到过这个情况的.。今天吓到我了，高速爬坡熄火！一下突然打不着。赶紧靠边停车，过几分钟又能打着了。估计是氧传感器的问题。 　　第二个毛病是，热车停车只要停车超过一个小时就打不着火，感觉是淹缸。钥匙拧开电门踩油门一两分钟在重复一次再打火才有可能打着火。不知道是喷油嘴的问题还是油路的问题或是电油泵的问题。
cc7c02d7c93143f098863b3792b33e8d,1,1.排按摩座椅腿托抬起角度太起到支撑作用 2.座椅按摩形同虚设力气太 3.hud太low居然竖起块塑料板 4.屏幕经常会花屏烦，反应还特别迟缓,1.排按摩座椅腿托抬起角度太起到支撑作用 2.座椅按摩形同虚设力气太 3.hud太low居然竖起块塑料板 4.屏幕经常会花屏烦，反应还特别迟缓
b64ffbbf738346318ce70cca2a2fd8d8,0,10000的路过,10000的路过
f1242398f9044685be022b71bf1e6522,0,"100码速度以上车身抖动的主要原因:轮胎的动平衡出问题; 解决方法:做一个四轮动平衡,同时检查轮圈是否变形。 方向盘抖动的两种情况: 1.怠速时方向盘抖动...","100码速度以上车身抖动的主要原因:轮胎的动平衡出问题; 解决方法:做一个四轮动平衡,同时检查轮圈是否变形。 方向盘抖动的两种情况: 1.怠速时方向盘抖动..."
7e6a2c6dcb284fc4970378ca07f93cb5,0,10年4月GT陆尊转了，已解毒，苏州牌,　　10年4月GT陆尊转了，已解毒，苏州牌 　　10年陆尊，3.0GT，带电动门，功能完好，现在跑了16.5w。可以查保养记录，车况很好。保险刚买，到明年          
144c7bc86c5248b8b2e4ecdaf3aafde7,0,13年半，45万公里多，保养很好的，特别是2018年将车内顶棚丶四个轮毂、方向机、避震换了后，现在高速上依然可以随便150公里多时速，有新车时候85％性能！就是有点轻微烧机油少机油，跑长途时要检查一下，娟时候少但是有时间候又没有，但是尾气不是蓝烟，发动机还没有动过，就是变速箱在35万公里时会行驶上顿挫像是入不了档修理过一次。,13年半，45万公里多，保养很好的，特别是2018年将车内顶棚丶四个轮毂、方向机、避震换了后，现在高速上依然可以随便150公里多时速，有新车时候85％性能！就是有点轻微烧机油少机油，跑长途时要检查一下，娟时候少但是有时间候又没有，但是尾气不是蓝烟，发动机还没有动过，就是变速箱在35万公里时会行驶上顿挫像是入不了档修理过一次。
424864df22ac435db79ba61a34fd0e60,0,14丐中丐收个原车蓝牙cd,　　14丐中丐收个原车蓝牙cd 　　有的私聊我，谢谢
e508f918849c4cd29c3585ce732c38a1,0,14年5月份产的迈特威是国几的排放标准？,　　如题，要去北京上户，必须国5 
451e5eff6cd04a95aef062736f106fce,0,15-19款丰田埃尔法改装ROAJM大包围套件,　　15-19款丰田埃尔法改装ROAJM大包围套件 　　说到近些年来在国内突然火热的一种车型，除了SUV外，想必就是那些长着“面包车”外观的“保姆车”了，其实“保姆车”在车界也有着自己的学名，那就是MPV，但说到MPV，这之中最为火热最为出名且最为高档的，肯定就是丰田埃尔法了，一直以来丰田埃尔法都以极为出色的乘坐舒适度，以及低调的外观，而深受土豪们的喜爱，而高端商务MPV的市场中，也一直是被埃尔法独占鳌头，作为土豪版的面包车外观的造型也是非常独特的，要做就是不一样。            
c402982af24d4ed28ad51bd65cae900c,0,15年，3.0胖头鱼，蓝色多少钱合适？,　　15年，3.0胖头鱼，蓝色多少钱合适？
1d0db9d1fa2d4778b90f935f4724db83,0,15年4月上牌 10.6卖给瓜子的 银色的最低配,15年4月上牌 10.6卖给瓜子的 银色的最低配
136fd4327c5b4d12aec9a11139f40c4e,0,16款的车 正常车况 6万公里左右 尊贵的多钱呢？,16款的车 正常车况 6万公里左右 尊贵的多钱呢？
86feb4e78a7648c5b04ee56cc138e062,0,16年2.0T新蒙迪欧互换14款胖头鱼,　　16年上牌 5万公里2.0T白色 车况没有任何问题 4条原车轮胎8成新由于家里人多想买辆商务车，卖车然后又买车觉麻烦所以到论坛看有想换轿车的没有，要求四川地区，看车互补差价。
